gid,role,role_score,cluster_id,evidence,priority_score
100000003016438100,peripheral,0.4,35,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05947360889353871
100000002712416100,peripheral,0.4,33,"Низкая активность: 2 входящих, 0 исходящих связей.",0.05853347564478052
100000008561016100,peripheral,0.4,35,"Низкая активность: 1 входящих, 1 исходящих связей.",0.058391770003198736
100000003561031100,peripheral,0.4,57,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05802785921523439
100000008633099100,peripheral,0.4,10,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05821232654029869
100000008712827100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056577058725515654
100000002653948100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056121702426790376
100000001236706100,peripheral,0.4,26,"Низкая активность: 3 входящих, 2 исходящих связей.",0.08725325627156276
100000002508637100,peripheral,0.4,57,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05877922483803192
100000005873152100,peripheral,0.4,0,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06678365256173045
100000003635660100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0562313496103095
100000007170072100,peripheral,0.4,57,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06090661077956591
100000002952756100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.060093449128868597
100000003292191100,peripheral,0.4,52,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05668700072224388
100000004889043100,peripheral,0.4,32,"Низкая активность: 2 входящих, 0 исходящих связей.",0.05832531393774688
100000008536546100,peripheral,0.4,52,"Низкая активность: 2 входящих, 0 исходящих связей.",0.05926376260277481
100000008664774100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056110835007076205
100000001788284100,distributor,0.9,47,Признаки распределения: 5 получателей против 1 входящих (выход в 5.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.34581115349592195
100000000976943100,peripheral,0.4,0,"Низкая активность: 1 входящих, 1 исходящих связей.",0.062318874744254835
100000008767027100,peripheral,0.4,52,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05602174930217214
100000008238112100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05629164735256831
100000002212494100,peripheral,0.4,31,"Низкая активность: 1 входящих, 0 исходящих связей.",0.059539827374805676
100000006746688100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05630372823731832
100000000569479100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06145663047454883
100000004580254100,peripheral,0.4,54,"Низкая активность: 2 входящих, 0 исходящих связей.",0.059014891520940846
100000008038077100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05679410379581537
100000006714366100,peripheral,0.4,26,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0580869439726992
100000006492770100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05865050532326204
100000001282143100,consolidator,0.9,33,"Признаки консолидации: получает от 5 плательщиков, отдаёт 0 (вход в 5.0× больше выхода).",0.42857702487927113
100000007597382100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05600900040063039
100000002537811100,peripheral,0.4,0,"Низкая активность: 1 входящих, 1 исходящих связей.",0.10529596303252299
100000002872399100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07700837379121075
100000003888527100,peripheral,0.4,67,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06004170269772867
100000005037490100,peripheral,0.4,26,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.0614725173712965
100000008612257100,peripheral,0.4,54,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05609835187609907
100000008259451100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05676138625933625
100000002301828100,peripheral,0.4,54,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0563535109437662
100000005357705100,peripheral,0.4,57,"Низкая активность: 1 входящих, 4 исходящих связей.",0.06415465456435679
100000001831496100,peripheral,0.4,0,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05805261400859809
100000000254336100,peripheral,0.4,32,"Низкая активность: 2 входящих, 1 исходящих связей.",0.05990589688793107
100000001674850100,peripheral,0.4,35,"Низкая активность: 2 входящих, 0 исходящих связей.",0.059105688709701676
100000000764836100,peripheral,0.4,57,"Низкая активность: 1 входящих, 2 исходящих связей.",0.062363900849498846
100000001317336100,peripheral,0.4,31,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06273510015009486
100000008775471100,peripheral,0.4,52,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05962645702597116
100000005100475100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.058594420380903595
100000003899899100,peripheral,0.4,21,"Низкая активность: 2 входящих, 1 исходящих связей.",0.07802345859545955
100000001056414100,peripheral,0.4,33,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0565793629049829
100000008753897100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05617135818660561
100000008745884100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05613972994439992
100000008517538100,distributor,0.75,35,Признаки распределения: 17 получателей против 3 входящих (выход в 5.7× больше входа).,0.3719969534827681
100000003968044100,peripheral,0.4,57,"Низкая активность: 1 входящих, 3 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06232098675864059
100000005317181100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05973617894235242
100000008659950100,peripheral,0.4,35,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05774965868358166
100000000870121100,peripheral,0.4,26,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05748988762968117
100000002755292100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0563133769518567
100000001714173100,peripheral,0.4,52,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07024910660216145
100000008717802100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056187758015897454
100000002809896100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056691951139779845
100000004611571100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05604708704654671
100000008514970100,peripheral,0.4,57,"Низкая активность: 1 входящих, 1 исходящих связей.",0.059041353995165614
100000002184107100,peripheral,0.4,51,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0562150399843076
100000002529880100,peripheral,0.4,35,"Низкая активность: 2 входящих, 0 исходящих связей.",0.058707400780827285
100000008750464100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0560499213554208
100000008192264100,peripheral,0.4,18,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05815647732780115
100000008430691100,peripheral,0.4,70,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.060662984279846136
100000004539443100,peripheral,0.4,65,"Низкая активность: 2 входящих, 0 исходящих связей.",0.09123301232743919
100000007510875100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05951990422003988
100000005222360100,peripheral,0.4,19,"Низкая активность: 1 входящих, 1 исходящих связей.",0.09470665499058455
100000002255058100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06301651137894615
100000008619857100,peripheral,0.4,32,"Низкая активность: 1 входящих, 2 исходящих связей.",0.059474670578132584
100000003149149100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056380836006363975
100000006471232100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05630997579133426
100000008507703100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056206110205819275
100000000408846100,peripheral,0.4,27,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056491716437990516
100000008579978100,peripheral,0.4,18,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05794759750061169
100000001825934100,peripheral,0.4,58,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0672111506609027
100000001808684100,peripheral,0.4,34,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.10188621519992508
100000007140834100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0773332591803985
100000001140785100,peripheral,0.4,35,"Низкая активность: 2 входящих, 0 исходящих связей.",0.05916838508591134
100000001549194100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056641173824693594
100000000534581100,peripheral,0.4,57,"Низкая активность: 2 входящих, 1 исходящих связей.",0.06023203777883111
100000004991812100,peripheral,0.4,42,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05902523982476483
100000003406094100,peripheral,0.4,21,"Низкая активность: 1 входящих, 3 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.0861473134516206
100000008708061100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05605109277179879
100000002554175100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05644253487655697
100000006111442100,peripheral,0.4,35,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056481741873506915
100000008697670100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056181510461881516
100000006100920100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05803195941637797
100000008416433100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05626639388139592
100000003164661100,peripheral,0.4,24,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07175321477174246
100000007303047100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056391584465667464
100000002984403100,peripheral,0.4,47,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05962918976798904
100000001969496100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05630514471326896
100000003962994100,peripheral,0.4,63,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06577352966447264
100000002346166100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05603039774912099
100000008769097100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05622641475637108
100000005409680100,peripheral,0.4,37,"Низкая активность: 2 входящих, 0 исходящих связей.",0.07508881367560502
100000001445848100,peripheral,0.4,51,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07851564627688364
100000004099450100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05651374662774197
100000004451012100,peripheral,0.4,37,"Низкая активность: 1 входящих, 3 исходящих связей.",0.0624910758282092
100000001538095100,peripheral,0.4,33,"Низкая активность: 2 входящих, 0 исходящих связей.",0.059908338715857025
100000004278574100,peripheral,0.4,18,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05793300299362695
100000003677936100,peripheral,0.4,10,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05905900948674211
100000003095610100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05642471277119476
100000003109805100,peripheral,0.4,54,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0562743773879743
100000004770073100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05800435549888859
100000008671129100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05618814848802345
100000003001661100,distributor,0.9,48,Признаки распределения: 5 получателей против 1 входящих (выход в 5.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3584399137712687
100000000860514100,peripheral,0.4,47,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0589380289409922
100000005055454100,peripheral,0.4,24,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0670119698663909
100000008667799100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056249062139678854
100000000926766100,peripheral,0.4,47,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.05929836453651259
100000005815602100,peripheral,0.4,21,"Низкая активность: 1 входящих, 1 исходящих связей.",0.07123424207371988
100000004779204100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.057978270867400684
100000001373265100,peripheral,0.4,57,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05934295644004487
100000008738526100,peripheral,0.4,52,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0580109448006523
100000003650146100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05671196194686737
100000008767950100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05611903492172213
100000006491272100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05618814848802345
100000002926970100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057568142512189974
100000001427082100,distributor,0.9,68,Признаки распределения: 5 получателей против 1 входящих (выход в 5.0× больше входа).,0.35302104876720963
100000008720856100,peripheral,0.4,18,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0595859258343761
100000007754369100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05634927848430975
100000005171642100,peripheral,0.4,34,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.18354673140259475
100000004921657100,peripheral,0.4,65,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06146749736417126
100000005308954100,peripheral,0.4,21,"Низкая активность: 1 входящих, 1 исходящих связей.",0.061595771346933684
100000000288317100,peripheral,0.4,32,"Низкая активность: 2 входящих, 3 исходящих связей.",0.06477601959344874
100000003574895100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05797127658561721
100000005142492100,peripheral,0.4,34,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.13884721837083946
100000003171006100,peripheral,0.4,35,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06015014655524895
100000008343874100,peripheral,0.4,57,"Низкая активность: 2 входящих, 2 исходящих связей.",0.06260564707921586
100000007392365100,distributor,0.9,53,Признаки распределения: 6 получателей против 1 входящих (выход в 6.0× больше входа).,0.34746416016507525
100000005370580100,peripheral,0.4,26,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05900564883120889
100000008661550100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056161596383455706
100000001690558100,peripheral,0.4,37,"Низкая активность: 1 входящих, 0 исходящих связей.",0.062315611299321144
100000003116106100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05678469844686964
100000005082652100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06210961542731944
100000008687617100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05632208042724014
100000003964910100,peripheral,0.4,54,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06887603945402121
100000004183610100,peripheral,0.4,26,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06065851051388484
100000001853812100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05669615435077665
100000001819396100,peripheral,0.4,27,"Низкая активность: 1 входящих, 0 исходящих связей.",0.058067436430537384
100000002943472100,peripheral,0.4,35,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057204028859158505
100000008668099100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05610614934156425
100000003338583100,peripheral,0.4,25,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05621324787737697
100000006444163100,peripheral,0.4,38,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057651831875314044
100000004634420100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056187758015897454
100000008332511100,peripheral,0.4,33,"Низкая активность: 1 входящих, 0 исходящих связей.",0.09737339385231758
100000003060187100,peripheral,0.4,37,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05677972191065574
100000008417029100,peripheral,0.4,35,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057037329733681544
100000002459240100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05622678287708054
100000003111305100,peripheral,0.4,34,"Низкая активность: 4 входящих, 0 исходящих связей.",0.06697411245655724
100000002727288100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.060016405977638604
100000008722417100,peripheral,0.4,18,"Низкая активность: 1 входящих, 3 исходящих связей.",0.06224851888669809
100000002121357100,peripheral,0.4,35,"Низкая активность: 2 входящих, 1 исходящих связей.",0.061650525339586
100000005008589100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056860400970322536
100000002095257100,peripheral,0.4,2,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06154572285229772
100000002575080100,peripheral,0.4,44,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0712209828443317
100000008503177100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0563291687037268
100000004071444100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.058990020974288
100000004368189100,peripheral,0.4,33,"Низкая активность: 1 входящих, 2 исходящих связей.",0.060320871390664305
100000002603371100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05617404399798246
100000007138613100,peripheral,0.4,32,"Низкая активность: 3 входящих, 2 исходящих связей.",0.06662836509871388
100000000673868100,distributor,0.9,64,Признаки распределения: 5 получателей против 1 входящих (выход в 5.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.38930817092875125
100000008625905100,peripheral,0.4,44,"Низкая активность: 1 входящих, 2 исходящих связей.",0.07281104014542451
100000001379511100,peripheral,0.4,35,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057070388837150675
100000008029279100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05615660431350399
100000002373386100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05617096771447962
100000002945626100,peripheral,0.4,35,"Низкая активность: 3 входящих, 0 исходящих связей.",0.061984985912087946
100000004292885100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056863665265996864
100000002628576100,peripheral,0.4,18,"Низкая активность: 2 входящих, 2 исходящих связей.",0.06278826129596264
100000008472324100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05631629585325365
100000005709551100,peripheral,0.4,26,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056438442060168265
100000000878006100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056059761717535225
100000008663723100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056105368397312255
100000008200810100,peripheral,0.4,33,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057115602534866215
100000008686494100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05610614934156425
100000002737980100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056476621112159744
100000007689942100,peripheral,0.4,37,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.08996668690744455
100000004726132100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05944106928212115
100000002945031100,peripheral,0.4,26,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05626137148864731
100000008714412100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05728943596268578
100000004097972100,peripheral,0.4,32,"Низкая активность: 1 входящих, 2 исходящих связей.",0.061353081997163425
100000003899325100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05653748060611484
100000002593344100,peripheral,0.4,35,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06135068257017268
100000008297199100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056535259311926586
100000006165886100,peripheral,0.4,32,"Низкая активность: 2 входящих, 1 исходящих связей.",0.0600311572518965
100000001280798100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05642694985554985
100000003581109100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05610401069361609
100000000291908100,peripheral,0.4,46,"Низкая активность: 1 входящих, 1 исходящих связей.",0.07896323159079671
100000005409156100,peripheral,0.4,18,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06460146508128309
100000004017410100,distributor,0.9,39,Признаки распределения: 5 получателей против 2 входящих (выход в 2.5× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.38893368119279614
100000002550141100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05709524420185136
100000002513028100,peripheral,0.4,55,"Низкая активность: 1 входящих, 3 исходящих связей.",0.06274554245668075
100000002373144100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05809865367301759
100000008417359100,peripheral,0.4,54,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.05969477291735138
100000008688155100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05616784393747165
100000008258458100,peripheral,0.4,71,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06008614175618781
100000000661131100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056105368397312255
100000003986141100,peripheral,0.4,54,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056047428097540215
100000001639766100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07425121004097929
100000002308091100,peripheral,0.4,33,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06977022420516883
100000005357034100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05601102788872989
100000008740793100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05614753938691985
100000001439416100,peripheral,0.4,38,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06236248455853856
100000000791285100,peripheral,0.4,27,"Низкая активность: 1 входящих, 3 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07555395613584046
100000005532138100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05639505279695538
100000003006633100,peripheral,0.4,51,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05636517460917809
100000004445291100,peripheral,0.4,47,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057668245609806254
100000004488265100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0563779216306796
100000007864477100,distributor,0.9,32,Признаки распределения: 6 получателей против 2 входящих (выход в 3.0× больше входа).,0.34964865653414123
100000002232266100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056441649616214076
100000008672493100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05609287328928038
100000002948492100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05631815594148911
100000002753146100,peripheral,0.4,33,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05789860772598561
100000003190207100,peripheral,0.4,13,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05859063075341717
100000002677201100,peripheral,0.4,35,"Низкая активность: 1 входящих, 1 исходящих связей.",0.059084389534550065
100000008097580100,peripheral,0.4,57,"Низкая активность: 2 входящих, 0 исходящих связей.",0.07715343696437321
100000006710485100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05613972994439992
100000003582677100,peripheral,0.4,65,"Низкая активность: 2 входящих, 4 исходящих связей.",0.0668363049337338
100000001248999100,peripheral,0.4,54,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056168025921273075
100000004689658100,peripheral,0.4,57,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06293340067479743
100000008468762100,peripheral,0.4,52,"Низкая активность: 2 входящих, 0 исходящих связей.",0.05892112903633242
100000002713074100,peripheral,0.4,54,"Низкая активность: 2 входящих, 1 исходящих связей.",0.0669946716497541
100000001611488100,peripheral,0.4,18,"Низкая активность: 2 входящих, 0 исходящих связей.",0.08729789757435152
100000002901457100,peripheral,0.4,32,"Низкая активность: 1 входящих, 3 исходящих связей.",0.06634904659202288
100000002681544100,peripheral,0.4,10,"Низкая активность: 2 входящих, 0 исходящих связей.",0.060187638177890065
100000008568512100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05630727969116085
100000002983426100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057641686660363546
100000005754335100,peripheral,0.4,67,"Низкая активность: 1 входящих, 0 исходящих связей.",0.061940516512112645
100000001893287100,peripheral,0.4,34,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07433441273074662
100000007793871100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07608070753884802
100000002194329100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05605447021265175
100000005530114100,peripheral,0.4,54,"Низкая активность: 2 входящих, 1 исходящих связей.",0.06989568509076337
100000005241556100,peripheral,0.4,57,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06916804673350475
100000008547295100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06986350474609135
100000004722765100,peripheral,0.4,56,"Низкая активность: 1 входящих, 3 исходящих связей.",0.07652840623622896
100000002904919100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05816014089782471
100000008721637100,peripheral,0.4,34,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06043442829179183
100000004697956100,peripheral,0.4,34,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06681229082172765
100000001415126100,peripheral,0.4,13,"Низкая активность: 1 входящих, 0 исходящих связей.",0.062190435588930615
100000001726614100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05659906562049126
100000003880331100,distributor,0.9,57,Признаки распределения: 16 получателей против 1 входящих (выход в 16.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.37155227976156757
100000008716072100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056078035348492525
100000004420041100,distributor,0.9,2,Признаки распределения: 7 получателей против 1 входящих (выход в 7.0× больше входа).,0.35027434547206476
100000003215448100,peripheral,0.4,57,"Низкая активность: 1 входящих, 2 исходящих связей.",0.060730927211219705
100000006664478100,peripheral,0.4,34,"Низкая активность: 1 входящих, 2 исходящих связей.",0.07596206328373321
100000003920950100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06129527224659968
100000003132484100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0686552539260274
100000001063678100,peripheral,0.4,42,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06192509434300084
100000003321895100,peripheral,0.4,28,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06110005439753169
